event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
EGY1309,2011-10-20,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Students (Egypt)",Protesters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Giza,"6th of October 1",,"Modern Scienes and Arts University",29.9571,30.9579,1,"Daily News (Egypt)",National,"Protesting MSA students engaged in a sit-in since Monday were locked in campus and not allowed to leave by university security on Thursday night.",0,,1618528577,
EGY1343,2011-11-19,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Alexandria,"Sedi Gaber",,Smouha,31.2145,29.9457,1,"Daily News (Egypt)",National,"Clashes have broken out near the security directorate office in the Smouha area of Alexandria every night between Nov.19-22.",0,,1618528581,
EGY1361,2011-11-22,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"Daily News (Egypt)",National,"Clashes were reported in Mahalla between security forces and protesters, coinciding with ongoing protests against military rule throughout Egypt.",0,,1618528583,
EGY1368,2011-11-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"Daily News (Egypt)",National,"Clashes were reported in Mahalla between security forces and protesters, coinciding with ongoing protests against military rule throughout Egypt.",0,,1618528584,
EGY1369,2011-11-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,Oula,30.0208,31.2139,1,"Daily News (Egypt)",National,"University students from Cairo, Ain Shams and Helwan universities marched to Tahrir Square on Wednesday.",0,,1618528584,
EGY1372,2011-11-23,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Alexandria,"Sedi Gaber",,Smouha,31.2145,29.9457,1,"Daily News (Egypt)",National,"Clashes near the security directorate office in the Smouha area of Alexandria on Nov.22 carried over into the morning of Nov.23.",0,,1618528584,
EGY1375,2011-11-24,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"Daily News (Egypt)",National,"Clashes were reported in Mahalla between security forces and protesters, coinciding with ongoing protests against military rule throughout Egypt.",0,,1618528585,
EGY1382,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"Daily News (Egypt)",National,"Clashes were reported in Mahalla between security forces and protesters, coinciding with ongoing protests against military rule throughout Egypt.",0,,1618528586,
EGY1384,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1561469086,
EGY1385,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528586,
EGY1386,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528586,
EGY1387,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528586,
EGY1388,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Qena,"Qena City",,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528586,
EGY1389,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Sohag,"Sohag 1",,Sohag,26.5500,31.7000,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528586,
EGY1390,2011-11-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Thousands of protesters rallied in Alexandria, Mansoura, Qena, Sohag, Assiut, Aswan, Suez and Ismailia in solidarity with those protesting in Tahrir Square to demand an end to military rule.",0,,1618528587,
EGY1423,2011-12-19,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,Oula,30.0208,31.2139,1,"Daily News (Egypt)",National,"Students at Cairo Universitys Faculty of Economics and Political Science protested on campus in solidarity with the victims of the Qasr al-Aini street clashes.",0,,1618528591,
EGY1428,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","CYR: Coalition of the Youth of the Revolution",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"Al Ahram",National,"Hundreds of protesters marched to condemn attacks against female protesters and demand a transition from military rule in Asyut. A number of organizations participated, including the Revolutionary Youth Coalition and the SDP and DFP.",0,,1618528591,
EGY1429,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,"Al Ahram",National,"Demos against military rule were held in Port Said, Ismailia, and Luxor.",0,,1618528591,
EGY1430,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Luxor,"Luxor City",,Luxor,25.6965,32.6459,1,"Al Ahram",National,"Demos against military rule were held in Port Said, Ismailia, and Luxor.",0,,1618528591,
EGY1431,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Port Said","Al Manakh",,"Port Said",31.2565,32.2841,1,"Al Ahram",National,"Demos against military rule were held in Port Said, Ismailia, and Luxor.",0,,1618528592,
EGY1432,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Suez Youth Bloc",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Al Ahram",National,"Hundreds of protesters marched on Arbain Square in Suez to protest against the SCAF and recent attacks on female demonstrators. The demo was organized by the Suez Youth Bloc.",0,,1618528592,
EGY1433,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Tanta 1",,Tanta,30.7885,31.0019,1,"Al Ahram",National,"A small group of protesters demanded an end to military rule in Tanta.",0,,1618528592,
EGY1435,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Al Wahat Al Baharia",,"Bahariya Oasis",28.2500,28.9500,1,"Daily News (Egypt)",National,"About 500 people gathered in front of a marine base in Baharai to show support for the SCAF.",0,,1618528592,
EGY1458,2012-01-25,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","FJP: Freedom and Justice Party",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Daily News (Egypt)",National,"Tens of thousands of protesters in Alexandria marked the first anniversary of the Jan 25 uprising as five marches met in front of Al-Qeddesine Church chanting against military rule. There were other demands chanted from different groups as well, such as a raise in the national minimum wage.",0,,1561469087,
EGY1463,2012-01-26,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Qena,"Nagaa Hamady",,Bahjurah,26.0585,32.2114,1,AFP,International,"The killing of two Copts sparks a protest of 1,500.",0,,1618528595,
EGY1514,2012-04-20,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Daily News (Egypt)",National,"Tens of thousands of protesters spanning all political factions marched Friday from Al-Qaed Ibrahim Mosque to the Central Military District chanting against the military rule.",0,,1561469087,
EGY1600,2012-07-15,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,2,Reuters,International,"Protesters in Alexandria threw tomatoes, one of them hitting an Egyptian official in the face at Hilary Clintons car",0,,1561469087,
EGY1602,2012-07-17,2012,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2012-2013)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Al Ahram",National,"Angry workers storm Suez government buildings in frustration at lack of progress on long-standing grievances; security forces fire tear gas to disperse protesters",0,,1618528610,
EGY1609,2012-07-31,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Al Mansheia",,"Al Mansheyah",31.1966,29.8903,1,"All Africa",International,"Hundreds protested at Alexandrias Corniche road in Al-Mansheya area asking for a policeman to be brought to justice for shooting at three people resulting in the death of a young man and the injury of others.",0,,1618528611,
EGY1610,2012-08-01,2012,1,"Political violence",Riots,"Mob violence","Muslim Militia (Egypt)",,"Identity militia","Rioters (Egypt)","Coptic Christian Group (Egypt)",Rioters,"Identity militia-Rioters",,818,"Northern Africa",Egypt,Giza,"Al Badrashen",,Dahshour,29.7634,31.2427,1,AFP,International,"Angry Muslims attacked a church and Christian homes outside Cairo on Wednesday, sparking clashes that wounded 16 people",0,,1618528611,
EGY1635,2012-08-17,2012,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (2012-2013)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Qalyubia,"Shebeen Al Kanater",,Al-Sharqaweya,30.3306,31.3035,1,"United Press International",International,"Police arrested 20 people for blocking a main road in Egypt in a protest over the alleged torture and death of a man",0,,1618528614,
EGY1654,2012-09-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Fayoum,"Fayoum City",,"Al Fayyum",29.3099,30.8418,1,"Aswat Masriya (Egypt)",National,"In Fayoum, the Brotherhood organized several protests attended by hundreds who condemned al-Assads regime",0,,1618528616,
EGY1655,2012-09-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Aswat Masriya (Egypt)",National,"In Alexandria, hundreds of the Brotherhoods members and those who belong to the Islamist current protested in front of al-Qaed Ibrahim mosque in solidarity with the Syrian people.",0,,1561469087,
EGY1656,2012-09-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Qalyubia,"Banha City",,Banha,30.4591,31.1786,2,"Aswat Masriya (Egypt)",National,"Qaliubiya witnessed a number of protests to support the people Syria against the regime.",0,,1618528616,
EGY1657,2012-09-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Damietta,"Damietta 1",,Damietta,31.4165,31.8133,1,"Aswat Masriya (Egypt)",National,"Damietta witnessed a number of protests to support the people Syria against the regime.",0,,1618528616,
EGY1659,2012-09-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Shebeen Al Kom City",,"Shibin al Kawm",30.5526,31.0090,2,"Aswat Masriya (Egypt)",National,"Menofeya witnessed a number of protests to support the people Syria against the regime.",0,,1618528617,
EGY1680,2012-10-01,2012,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Students (Egypt)",Protesters,"Police Forces of Egypt (2012-2013)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"Daily News (Egypt)",National,"Three arrested at student protest in Assiut",0,,1618528619,
EGY1689,2012-10-07,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,1,"Daily News (Egypt)",National,"Sit-in protest continues for 20th day in Aswan demanding the resignation of Al-Sayed for his involvement in several corruption cases",0,,1618528620,
EGY1696,2012-10-12,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Al Atareen",,"El Qaaed Ibraheem Mosque",31.2036,29.9042,1,"Aswat Masriya (Egypt)",National,"Around 400 protesters marched from al-Qaed Ibrahim mosque in Alexandria to demand the trial of those responsible for the Mohamed Mahmoud Street and the Cabinet of Ministers crimes",0,,1618528620,
